transaction_id,user_id,amount,merchant_id,actual_location,timestamp,device_type,transactions_last_10min,time_since_last_txn_min,amount_deviation_ratio,device_change_flag,location_change_flag,anomaly_score,risk_level,rule_triggered,final_decision
TXN_00178,USER_087,18844.72,MERCH_22,Chennai,23-12-2025 17:19,mobile,10,165,10.16,1,0,-0.153277275,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, NEW_DEVICE_HIGH_AMOUNT",FLAGGED
TXN_00179,USER_104,1322.84,MERCH_27,Kolkata,24-12-2025 08:40,web,2,133,0.63,0,0,0.173006751,LOW,NONE,APPROVED
TXN_00180,USER_081,1094.57,MERCH_34,Chennai,22-12-2025 12:43,web,3,27,0.87,0,0,0.197714532,LOW,NONE,APPROVED
TXN_00181,USER_071,903.97,MERCH_36,Mumbai,22-12-2025 12:33,web,3,56,0.94,0,0,0.196158776,LOW,NONE,APPROVED
TXN_00182,USER_007,882.92,MERCH_33,Kolkata,21-12-2025 13:15,atm,4,77,0.92,0,0,0.186023359,LOW,NONE,APPROVED
TXN_00183,USER_035,1185.36,MERCH_22,Mumbai,22-12-2025 10:56,web,4,91,1.23,0,0,0.189256519,LOW,NONE,APPROVED
TXN_00184,USER_025,1093.26,MERCH_36,Mumbai,20-12-2025 14:46,mobile,1,79,0.92,1,0,0.077736781,LOW,NONE,APPROVED
TXN_00185,USER_114,1492.76,MERCH_13,Bengaluru,22-12-2025 08:56,atm,1,149,0.6,1,0,0.054810155,LOW,NONE,APPROVED
TXN_00186,USER_106,1858.43,MERCH_35,Pune,22-12-2025 09:30,atm,1,158,1.23,0,0,0.183518449,LOW,NONE,APPROVED
TXN_00187,USER_079,662.91,MERCH_30,Hyderabad,20-12-2025 07:38,web,1,40,0.77,0,0,0.153674668,LOW,NONE,APPROVED
TXN_00188,USER_081,1175.07,MERCH_07,Chennai,22-12-2025 13:11,web,1,28,0.94,0,0,0.178124791,LOW,NONE,APPROVED
TXN_00189,USER_118,3572.05,MERCH_36,Kolkata,21-12-2025 06:33,mobile,2,6,1.23,0,0,0.166440558,LOW,NONE,APPROVED
TXN_00190,USER_091,1951.88,MERCH_28,Mumbai,22-12-2025 07:47,atm,1,80,0.85,0,0,0.17974363,LOW,NONE,APPROVED
TXN_00191,USER_073,3209.04,MERCH_27,Kolkata,20-12-2025 06:43,mobile,1,16,1.26,0,0,0.158439147,LOW,NONE,APPROVED
TXN_00192,USER_074,3982.57,MERCH_39,Delhi,23-12-2025 08:13,mobile,1,106,1.14,0,0,0.153228189,LOW,NONE,APPROVED
TXN_00193,USER_076,1907.04,MERCH_36,Delhi,21-12-2025 10:54,mobile,4,171,1.22,0,0,0.197517123,LOW,NONE,APPROVED
TXN_00194,USER_014,29677.05,MERCH_08,Hyderabad,24-12-2025 15:29,web,5,41,9.79,0,0,-0.095760144,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST",FLAGGED
TXN_00195,USER_110,18995,MERCH_12,Bengaluru,23-12-2025 11:00,web,6,36,8.16,0,1,-0.090972269,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00196,USER_119,22292.69,MERCH_36,Pune,24-12-2025 10:33,web,5,180,7.05,0,0,-0.080619575,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST",FLAGGED
TXN_00197,USER_091,3038.9,MERCH_04,Mumbai,22-12-2025 10:41,atm,3,174,1.33,0,0,0.186050006,LOW,NONE,APPROVED
TXN_00198,USER_092,17702.24,MERCH_20,Chennai,22-12-2025 06:27,mobile,9,0,5.56,0,0,-0.10283558,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, VELOCITY_ATTACK",FLAGGED
TXN_00199,USER_040,2588.54,MERCH_21,Delhi,21-12-2025 07:12,mobile,4,45,1.09,0,0,0.195096081,LOW,NONE,APPROVED
TXN_00200,USER_048,2264.38,MERCH_08,Delhi,22-12-2025 08:22,web,2,115,0.72,0,0,0.184676546,LOW,NONE,APPROVED
TXN_00201,USER_047,2177.15,MERCH_29,Kolkata,22-12-2025 07:11,mobile,4,44,0.98,0,0,0.196016435,LOW,NONE,APPROVED
TXN_00202,USER_035,623.17,MERCH_39,Mumbai,22-12-2025 13:24,web,3,148,0.65,0,0,0.1625591,LOW,NONE,APPROVED
TXN_00203,USER_043,3144.29,MERCH_16,Bengaluru,22-12-2025 06:33,atm,3,6,1.07,0,0,0.183118509,LOW,NONE,APPROVED
TXN_00204,USER_049,3450.76,MERCH_19,Mumbai,21-12-2025 12:52,atm,2,99,1.25,0,0,0.188943841,LOW,NONE,APPROVED
TXN_00205,USER_089,7142.98,MERCH_10,Chennai,22-12-2025 13:12,web,5,0,7.02,0,1,-0.060466853,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00206,USER_104,2167.72,MERCH_35,Kolkata,24-12-2025 11:09,atm,3,149,1.03,1,0,0.113440747,LOW,NONE,APPROVED
TXN_00207,USER_071,816.9,MERCH_04,Mumbai,22-12-2025 14:13,web,2,100,0.85,0,0,0.178028102,LOW,NONE,APPROVED
TXN_00208,USER_087,2288.53,MERCH_30,Chennai,23-12-2025 18:14,mobile,1,55,1.23,0,0,0.168820736,LOW,NONE,APPROVED
TXN_00209,USER_070,29032.7,MERCH_34,Hyderabad,20-12-2025 06:46,mobile,7,19,11.2,0,1,-0.157560527,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00210,USER_042,1213.23,MERCH_12,Chennai,21-12-2025 09:00,web,2,153,0.75,0,0,0.186967404,LOW,NONE,APPROVED
TXN_00211,USER_104,1944.85,MERCH_34,Kolkata,24-12-2025 12:44,atm,3,95,0.92,0,0,0.210366732,LOW,NONE,APPROVED
TXN_00212,USER_110,2094.42,MERCH_07,Bengaluru,23-12-2025 11:14,web,4,14,0.9,0,0,0.203030198,LOW,NONE,APPROVED
TXN_00213,USER_048,2770.48,MERCH_34,Delhi,22-12-2025 08:45,web,1,23,0.88,0,0,0.172428492,LOW,NONE,APPROVED
TXN_00214,USER_078,23726.97,MERCH_14,Chennai,23-12-2025 10:04,atm,8,0,9.11,0,0,-0.106089736,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, VELOCITY_ATTACK",FLAGGED
TXN_00215,USER_034,1176.81,MERCH_39,Delhi,20-12-2025 10:53,atm,4,74,1.21,0,0,0.187519509,LOW,NONE,APPROVED
TXN_00216,USER_017,2251.05,MERCH_02,Chennai,24-12-2025 18:45,web,2,12,0.9,0,0,0.180632535,LOW,NONE,APPROVED
TXN_00217,USER_007,10561.59,MERCH_26,Kolkata,21-12-2025 13:15,atm,5,0,11.04,0,0,-0.056938104,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST",FLAGGED
TXN_00218,USER_119,3516.84,MERCH_33,Pune,24-12-2025 10:59,web,2,26,1.11,0,0,0.186766704,LOW,NONE,APPROVED
TXN_00219,USER_051,4802.22,MERCH_15,Bengaluru,20-12-2025 09:43,web,2,43,1.39,0,0,0.138632104,LOW,NONE,APPROVED
TXN_00220,USER_023,21218.08,MERCH_33,Chennai,24-12-2025 06:27,mobile,5,0,6.81,0,1,-0.107947235,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00221,USER_091,2749.23,MERCH_13,Mumbai,22-12-2025 12:47,mobile,3,126,1.2,1,0,0.106570468,LOW,NONE,APPROVED
TXN_00222,USER_087,1812.11,MERCH_24,Chennai,23-12-2025 20:47,mobile,1,153,0.98,0,0,0.159627107,LOW,NONE,APPROVED
TXN_00223,USER_033,2172.05,MERCH_10,Kolkata,22-12-2025 12:49,atm,2,98,0.95,0,0,0.202098329,LOW,NONE,APPROVED
TXN_00224,USER_118,3600.66,MERCH_11,Kolkata,21-12-2025 06:39,mobile,2,6,1.24,0,0,0.165825128,LOW,NONE,APPROVED
TXN_00225,USER_119,4144.21,MERCH_09,Pune,24-12-2025 11:21,web,3,22,1.31,0,0,0.168668541,LOW,NONE,APPROVED
TXN_00226,USER_100,1538.1,MERCH_05,Hyderabad,23-12-2025 07:51,web,4,27,1.27,0,0,0.185617684,LOW,NONE,APPROVED
TXN_00227,USER_058,1803.37,MERCH_24,Kolkata,24-12-2025 07:52,atm,4,85,0.69,0,0,0.179867184,LOW,NONE,APPROVED
TXN_00228,USER_019,2458.87,MERCH_10,Kolkata,24-12-2025 10:30,mobile,4,17,1.04,0,0,0.199372771,LOW,NONE,APPROVED
TXN_00229,USER_057,656.34,MERCH_18,Pune,20-12-2025 10:18,web,2,71,0.72,0,0,0.172838268,LOW,NONE,APPROVED
TXN_00230,USER_074,3456.31,MERCH_21,Delhi,23-12-2025 09:41,mobile,3,88,0.99,0,0,0.189461178,LOW,NONE,APPROVED
TXN_00231,USER_059,3164.53,MERCH_14,Chennai,20-12-2025 08:08,mobile,1,32,1.1,0,0,0.177100232,LOW,NONE,APPROVED
TXN_00232,USER_072,2547.6,MERCH_17,Kolkata,23-12-2025 07:43,mobile,3,76,0.95,1,0,0.099661904,LOW,NONE,APPROVED
TXN_00233,USER_031,3325.41,MERCH_04,Delhi,23-12-2025 06:54,web,4,27,1.32,0,0,0.170816364,LOW,NONE,APPROVED
TXN_00234,USER_107,1010.26,MERCH_22,Bengaluru,24-12-2025 07:45,web,4,78,1.25,1,0,0.071156617,LOW,NONE,APPROVED
TXN_00235,USER_066,1521.09,MERCH_28,Kolkata,22-12-2025 07:49,mobile,3,3,0.75,0,0,0.187336701,LOW,NONE,APPROVED
TXN_00236,USER_006,1269.85,MERCH_12,Pune,21-12-2025 15:51,atm,2,58,0.71,0,0,0.170863841,LOW,NONE,APPROVED
TXN_00237,USER_067,3875.32,MERCH_39,Pune,23-12-2025 10:14,mobile,1,47,1.26,0,0,0.162412614,LOW,NONE,APPROVED
TXN_00238,USER_094,3414.54,MERCH_13,Delhi,23-12-2025 09:16,mobile,2,73,1.09,0,0,0.190099458,LOW,NONE,APPROVED
TXN_00239,USER_075,3063.78,MERCH_23,Delhi,23-12-2025 06:32,atm,1,5,1.01,1,0,0.063613067,LOW,NONE,APPROVED
TXN_00240,USER_043,1979.7,MERCH_27,Bengaluru,22-12-2025 09:19,atm,4,166,0.67,0,0,0.179462066,LOW,NONE,APPROVED
TXN_00241,USER_117,2578.7,MERCH_37,Chennai,21-12-2025 09:41,mobile,3,37,0.8,0,0,0.197161886,LOW,NONE,APPROVED
TXN_00242,USER_107,859.66,MERCH_01,Bengaluru,24-12-2025 07:57,web,3,12,1.06,0,0,0.181620619,LOW,NONE,APPROVED
TXN_00243,USER_046,1637.71,MERCH_16,Pune,24-12-2025 11:47,web,1,117,0.7,0,0,0.170677111,LOW,NONE,APPROVED
TXN_00244,USER_105,2536.58,MERCH_04,Mumbai,21-12-2025 12:00,mobile,4,85,1.06,0,0,0.203246146,LOW,NONE,APPROVED
TXN_00245,USER_038,2002.21,MERCH_35,Bengaluru,24-12-2025 11:03,atm,1,129,1.02,0,0,0.194213863,LOW,NONE,APPROVED
TXN_00246,USER_018,22682.77,MERCH_02,Chennai,24-12-2025 07:56,mobile,7,60,6.75,0,0,-0.101175613,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST",FLAGGED
TXN_00247,USER_003,2604.4,MERCH_29,Mumbai,21-12-2025 08:56,atm,4,52,1.02,0,0,0.195530897,LOW,NONE,APPROVED
TXN_00248,USER_014,2481.83,MERCH_30,Hyderabad,24-12-2025 15:56,web,1,27,0.82,0,0,0.172028777,LOW,NONE,APPROVED
TXN_00249,USER_064,3144.4,MERCH_35,Chennai,22-12-2025 15:38,mobile,4,74,1.31,1,0,0.084166658,LOW,NONE,APPROVED
TXN_00250,USER_076,1147.23,MERCH_02,Delhi,21-12-2025 11:55,atm,4,61,0.73,1,0,0.089958732,LOW,NONE,APPROVED
TXN_00251,USER_082,1022.97,MERCH_04,Mumbai,24-12-2025 08:17,atm,1,110,0.92,0,0,0.171345765,LOW,NONE,APPROVED
TXN_00252,USER_100,1415.68,MERCH_37,Hyderabad,23-12-2025 09:36,web,3,105,1.17,0,0,0.196860772,LOW,NONE,APPROVED
TXN_00253,USER_103,1229.67,MERCH_10,Mumbai,20-12-2025 07:52,mobile,1,85,0.86,0,0,0.171195393,LOW,NONE,APPROVED
TXN_00254,USER_088,2810.9,MERCH_34,Pune,20-12-2025 09:52,atm,1,66,0.89,0,0,0.178234296,LOW,NONE,APPROVED
TXN_00255,USER_024,18647.77,MERCH_30,Hyderabad,22-12-2025 10:44,atm,8,132,11.79,0,0,-0.127075935,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST",FLAGGED
TXN_00256,USER_082,10452.04,MERCH_35,Kolkata,24-12-2025 08:30,atm,10,13,9.36,0,1,-0.109966918,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00257,USER_104,1997.5,MERCH_03,Kolkata,24-12-2025 15:26,mobile,1,162,0.95,1,0,0.081310682,LOW,NONE,APPROVED
TXN_00258,USER_037,1709.54,MERCH_33,Delhi,24-12-2025 10:48,mobile,1,91,0.65,0,0,0.161627808,LOW,NONE,APPROVED
TXN_00259,USER_116,900.37,MERCH_33,Chennai,21-12-2025 10:04,atm,2,122,0.95,0,0,0.186505153,LOW,NONE,APPROVED
TXN_00260,USER_017,1982.09,MERCH_06,Chennai,24-12-2025 20:32,web,3,107,0.79,0,0,0.171559043,LOW,NONE,APPROVED
TXN_00261,USER_095,1738.39,MERCH_13,Delhi,24-12-2025 10:11,web,2,119,1.12,0,0,0.197405992,LOW,NONE,APPROVED
TXN_00262,USER_071,1050.78,MERCH_31,Mumbai,22-12-2025 16:13,web,3,120,1.09,0,0,0.187686995,LOW,NONE,APPROVED
TXN_00263,USER_105,2414.44,MERCH_25,Mumbai,21-12-2025 13:05,mobile,2,65,1.01,0,0,0.201284074,LOW,NONE,APPROVED
TXN_00264,USER_075,2593.98,MERCH_21,Delhi,23-12-2025 08:05,atm,2,93,0.86,0,0,0.193545881,LOW,NONE,APPROVED
TXN_00265,USER_063,1946,MERCH_05,Chennai,20-12-2025 09:22,atm,1,58,0.73,0,0,0.179893111,LOW,NONE,APPROVED
TXN_00266,USER_078,3302.2,MERCH_23,Chennai,23-12-2025 11:59,atm,4,115,1.27,0,0,0.186918321,LOW,NONE,APPROVED
TXN_00267,USER_095,1448.39,MERCH_23,Delhi,24-12-2025 12:27,web,2,136,0.93,0,0,0.196014763,LOW,NONE,APPROVED
TXN_00268,USER_018,4221.88,MERCH_34,Chennai,24-12-2025 10:36,mobile,3,160,1.26,0,0,0.170257125,LOW,NONE,APPROVED
TXN_00269,USER_013,1810.8,MERCH_07,Pune,23-12-2025 10:28,web,2,124,0.93,0,0,0.20105015,LOW,NONE,APPROVED
TXN_00270,USER_001,1537.04,MERCH_37,Delhi,21-12-2025 13:42,atm,4,143,0.92,0,0,0.199735849,LOW,NONE,APPROVED
TXN_00271,USER_020,1690.76,MERCH_29,Mumbai,20-12-2025 09:39,atm,1,74,0.9,0,0,0.186270238,LOW,NONE,APPROVED
TXN_00272,USER_089,1038.83,MERCH_39,Chennai,22-12-2025 14:45,web,4,93,1.02,0,0,0.189936362,LOW,NONE,APPROVED
TXN_00273,USER_050,1426.85,MERCH_20,Hyderabad,23-12-2025 12:34,web,4,4,0.9,0,0,0.198808206,LOW,NONE,APPROVED
TXN_00274,USER_024,1685.19,MERCH_06,Hyderabad,22-12-2025 11:24,atm,4,40,1.07,0,0,0.201065487,LOW,NONE,APPROVED
TXN_00275,USER_106,2063.39,MERCH_14,Pune,22-12-2025 10:55,atm,2,85,1.37,0,0,0.188432712,LOW,NONE,APPROVED
TXN_00276,USER_055,1016.53,MERCH_35,Kolkata,22-12-2025 09:03,web,4,5,0.84,1,0,0.078183887,LOW,NONE,APPROVED
TXN_00277,USER_100,1100.76,MERCH_23,Hyderabad,23-12-2025 12:17,web,4,161,0.91,0,0,0.193997959,LOW,NONE,APPROVED
TXN_00278,USER_006,2039.7,MERCH_34,Pune,21-12-2025 17:23,atm,1,92,1.14,0,0,0.176862594,LOW,NONE,APPROVED
TXN_00279,USER_030,3090.59,MERCH_27,Kolkata,21-12-2025 10:44,mobile,2,98,1.3,0,0,0.188734148,LOW,NONE,APPROVED
TXN_00280,USER_063,3087.63,MERCH_06,Chennai,20-12-2025 12:04,atm,3,162,1.15,0,0,0.199680073,LOW,NONE,APPROVED
TXN_00281,USER_022,935.1,MERCH_08,Kolkata,20-12-2025 08:03,mobile,3,96,1.01,0,0,0.188750185,LOW,NONE,APPROVED
TXN_00282,USER_084,3175.68,MERCH_34,Hyderabad,22-12-2025 13:16,mobile,4,179,1.1,0,0,0.185724181,LOW,NONE,APPROVED
TXN_00283,USER_038,1817.31,MERCH_04,Bengaluru,24-12-2025 11:59,atm,2,56,0.93,0,0,0.203542249,LOW,NONE,APPROVED
TXN_00284,USER_081,1446.04,MERCH_01,Chennai,22-12-2025 13:41,web,1,30,1.15,0,0,0.181591806,LOW,NONE,APPROVED
TXN_00285,USER_101,11614.01,MERCH_02,Bengaluru,21-12-2025 17:18,atm,5,144,9.1,0,1,-0.101628087,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00286,USER_026,1184.65,MERCH_27,Chennai,24-12-2025 09:15,atm,2,144,1.06,0,0,0.18846683,LOW,NONE,APPROVED
TXN_00287,USER_078,1623.73,MERCH_05,Chennai,23-12-2025 12:42,atm,1,43,0.62,0,0,0.162525585,LOW,NONE,APPROVED
TXN_00288,USER_022,1152.85,MERCH_04,Kolkata,20-12-2025 10:11,mobile,4,128,1.25,0,0,0.185040181,LOW,NONE,APPROVED
TXN_00289,USER_084,15032.89,MERCH_07,Delhi,22-12-2025 14:41,mobile,6,85,5.23,0,1,-0.090682992,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00290,USER_110,2560.18,MERCH_02,Bengaluru,23-12-2025 13:46,mobile,4,152,1.1,1,0,0.10448935,LOW,NONE,APPROVED
TXN_00291,USER_007,910.41,MERCH_40,Kolkata,21-12-2025 14:59,atm,1,104,0.95,0,0,0.173934494,LOW,NONE,APPROVED
TXN_00292,USER_031,2150.94,MERCH_30,Delhi,23-12-2025 07:08,web,2,14,0.85,0,0,0.190424457,LOW,NONE,APPROVED
TXN_00293,USER_039,2280.5,MERCH_05,Chennai,21-12-2025 07:34,mobile,4,67,1.38,0,0,0.175712728,LOW,NONE,APPROVED
TXN_00294,USER_032,1680.53,MERCH_26,Kolkata,22-12-2025 09:22,mobile,2,175,0.93,0,0,0.193459993,LOW,NONE,APPROVED
TXN_00295,USER_113,1468.46,MERCH_11,Hyderabad,21-12-2025 06:35,mobile,2,8,0.67,0,0,0.155583779,LOW,NONE,APPROVED
TXN_00296,USER_046,2155.4,MERCH_24,Pune,24-12-2025 11:51,web,3,4,0.92,0,0,0.206309407,LOW,NONE,APPROVED
TXN_00297,USER_015,1552.79,MERCH_28,Bengaluru,22-12-2025 08:08,atm,1,101,1.37,0,0,0.164972357,LOW,NONE,APPROVED
TXN_00298,USER_106,1469.58,MERCH_23,Pune,22-12-2025 13:19,atm,2,144,0.97,0,0,0.194729573,LOW,NONE,APPROVED
TXN_00299,USER_031,3140.92,MERCH_16,Delhi,23-12-2025 08:22,web,3,74,1.24,0,0,0.191936497,LOW,NONE,APPROVED
TXN_00300,USER_091,2383.92,MERCH_30,Mumbai,22-12-2025 13:40,mobile,2,53,1.04,0,0,0.201383043,LOW,NONE,APPROVED
TXN_00301,USER_108,1493.13,MERCH_26,Chennai,24-12-2025 08:58,web,3,64,0.77,0,0,0.19355869,LOW,NONE,APPROVED
TXN_00302,USER_049,2780.2,MERCH_15,Mumbai,21-12-2025 15:23,atm,4,151,1,0,0,0.18542164,LOW,NONE,APPROVED
TXN_00303,USER_110,2507.91,MERCH_29,Bengaluru,23-12-2025 14:22,mobile,3,36,1.08,0,0,0.204818612,LOW,NONE,APPROVED
TXN_00304,USER_076,1098.53,MERCH_08,Delhi,21-12-2025 14:14,atm,2,139,0.7,0,0,0.179516799,LOW,NONE,APPROVED
TXN_00305,USER_087,1155.97,MERCH_37,Chennai,23-12-2025 23:08,mobile,4,141,0.62,0,0,0.100344852,LOW,NONE,APPROVED
TXN_00306,USER_019,2879.12,MERCH_15,Kolkata,24-12-2025 12:12,mobile,2,102,1.22,0,0,0.196815497,LOW,NONE,APPROVED
TXN_00307,USER_042,1213.88,MERCH_20,Chennai,21-12-2025 09:30,atm,3,30,0.75,1,0,0.092227424,LOW,NONE,APPROVED
TXN_00308,USER_012,862.99,MERCH_26,Chennai,21-12-2025 07:27,mobile,4,35,0.83,0,0,0.17387394,LOW,NONE,APPROVED
TXN_00309,USER_109,2424.84,MERCH_12,Chennai,21-12-2025 10:05,atm,2,163,1.35,0,0,0.188340925,LOW,NONE,APPROVED
TXN_00310,USER_004,617.47,MERCH_30,Delhi,21-12-2025 09:19,web,4,172,0.62,0,0,0.146680105,LOW,NONE,APPROVED
TXN_00311,USER_032,1345.67,MERCH_08,Kolkata,22-12-2025 11:07,mobile,1,105,0.75,0,0,0.175029452,LOW,NONE,APPROVED
TXN_00312,USER_035,887.63,MERCH_39,Mumbai,22-12-2025 14:23,web,1,59,0.92,0,0,0.173131951,LOW,NONE,APPROVED
TXN_00313,USER_021,3579.77,MERCH_12,Mumbai,23-12-2025 09:42,web,1,80,1.04,0,0,0.168030811,LOW,NONE,APPROVED
TXN_00314,USER_073,3414.72,MERCH_37,Kolkata,20-12-2025 09:11,mobile,3,148,1.34,0,0,0.183737311,LOW,NONE,APPROVED
TXN_00315,USER_045,1927.21,MERCH_38,Chennai,23-12-2025 07:54,web,3,31,1.32,0,0,0.191909038,LOW,NONE,APPROVED
TXN_00316,USER_078,3212.8,MERCH_14,Chennai,23-12-2025 13:47,atm,1,65,1.23,0,0,0.178644497,LOW,NONE,APPROVED
TXN_00317,USER_100,1688.65,MERCH_40,Hyderabad,23-12-2025 12:42,web,4,25,1.4,0,0,0.184550481,LOW,NONE,APPROVED
TXN_00318,USER_107,1090.19,MERCH_33,Bengaluru,24-12-2025 10:14,atm,4,137,1.34,1,0,0.080936394,LOW,NONE,APPROVED
TXN_00319,USER_095,1770.95,MERCH_14,Delhi,24-12-2025 15:10,web,1,163,1.14,0,0,0.178497177,LOW,NONE,APPROVED
TXN_00320,USER_055,768.52,MERCH_36,Kolkata,22-12-2025 09:38,web,2,35,0.63,0,0,0.166214388,LOW,NONE,APPROVED
TXN_00321,USER_034,1003.6,MERCH_16,Delhi,20-12-2025 11:37,atm,2,44,1.04,0,0,0.190021382,LOW,NONE,APPROVED
TXN_00322,USER_008,2407.06,MERCH_09,Hyderabad,24-12-2025 10:53,web,2,91,1.11,0,0,0.199264428,LOW,NONE,APPROVED
TXN_00323,USER_018,3911.33,MERCH_01,Chennai,24-12-2025 12:43,mobile,2,127,1.16,0,0,0.174616971,LOW,NONE,APPROVED
TXN_00324,USER_066,2353.67,MERCH_09,Kolkata,22-12-2025 08:26,mobile,3,37,1.16,0,0,0.200408976,LOW,NONE,APPROVED
TXN_00325,USER_114,2722.94,MERCH_08,Bengaluru,22-12-2025 11:29,atm,3,153,1.1,0,0,0.200730272,LOW,NONE,APPROVED
TXN_00326,USER_071,1039.9,MERCH_30,Mumbai,22-12-2025 16:59,web,2,46,1.08,0,0,0.178635409,LOW,NONE,APPROVED
TXN_00327,USER_108,1715.61,MERCH_14,Chennai,24-12-2025 09:53,atm,1,55,0.89,1,0,0.091123067,LOW,NONE,APPROVED
TXN_00328,USER_006,10955.15,MERCH_29,Kolkata,21-12-2025 17:23,atm,5,0,6.13,0,1,-0.070033965,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00329,USER_060,1493.89,MERCH_30,Delhi,22-12-2025 12:53,web,1,77,0.64,0,0,0.16681771,LOW,NONE,APPROVED
TXN_00330,USER_097,1215.16,MERCH_32,Mumbai,21-12-2025 12:18,mobile,3,87,0.69,0,0,0.191929743,LOW,NONE,APPROVED
TXN_00331,USER_056,2831.84,MERCH_19,Chennai,23-12-2025 08:49,web,3,142,1.34,0,0,0.186913237,LOW,NONE,APPROVED
TXN_00332,USER_081,830.62,MERCH_02,Chennai,22-12-2025 16:31,web,2,170,0.66,0,0,0.153692535,LOW,NONE,APPROVED
TXN_00333,USER_004,1363.56,MERCH_34,Delhi,21-12-2025 09:59,web,2,40,1.37,0,0,0.175187127,LOW,NONE,APPROVED
TXN_00334,USER_109,2145.35,MERCH_21,Chennai,21-12-2025 13:02,atm,3,177,1.19,0,0,0.200852283,LOW,NONE,APPROVED
TXN_00335,USER_049,1963.78,MERCH_24,Mumbai,21-12-2025 16:57,atm,3,94,0.71,0,0,0.185580925,LOW,NONE,APPROVED
TXN_00336,USER_108,2557.15,MERCH_14,Chennai,24-12-2025 10:57,mobile,4,64,1.32,1,0,0.10157201,LOW,NONE,APPROVED
TXN_00337,USER_064,1715.85,MERCH_15,Chennai,22-12-2025 16:21,mobile,1,43,0.71,0,0,0.165480478,LOW,NONE,APPROVED
TXN_00338,USER_021,4752.63,MERCH_29,Mumbai,23-12-2025 12:28,web,1,166,1.38,0,0,0.12103391,LOW,NONE,APPROVED
TXN_00339,USER_062,1361.52,MERCH_04,Delhi,22-12-2025 08:33,web,2,98,0.83,1,0,0.093190829,LOW,NONE,APPROVED
TXN_00340,USER_066,2688.42,MERCH_11,Kolkata,22-12-2025 09:55,web,2,89,1.32,1,0,0.097383472,LOW,NONE,APPROVED
TXN_00341,USER_049,2919.09,MERCH_31,Mumbai,21-12-2025 18:53,atm,3,116,1.05,0,0,0.182494838,LOW,NONE,APPROVED
TXN_00342,USER_011,1363.78,MERCH_39,Kolkata,23-12-2025 09:22,web,2,135,1.38,0,0,0.168644718,LOW,NONE,APPROVED
TXN_00343,USER_080,16266.19,MERCH_24,Kolkata,21-12-2025 14:58,web,9,176,7.95,0,1,-0.117628746,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00344,USER_062,1687.18,MERCH_02,Delhi,22-12-2025 09:11,web,3,38,1.02,0,0,0.205972004,LOW,NONE,APPROVED
TXN_00345,USER_109,1289.4,MERCH_38,Chennai,21-12-2025 15:58,atm,1,176,0.72,0,0,0.160304998,LOW,NONE,APPROVED
TXN_00346,USER_048,3326.87,MERCH_26,Delhi,22-12-2025 10:34,web,2,109,1.05,0,0,0.189308135,LOW,NONE,APPROVED
TXN_00347,USER_034,1006.85,MERCH_08,Delhi,20-12-2025 12:26,atm,2,49,1.04,0,0,0.190859849,LOW,NONE,APPROVED
TXN_00348,USER_029,1319.67,MERCH_17,Pune,20-12-2025 11:59,web,2,67,1.02,0,0,0.19581308,LOW,NONE,APPROVED
TXN_00349,USER_091,2713.86,MERCH_38,Mumbai,22-12-2025 16:04,mobile,1,144,1.19,0,0,0.169374461,LOW,NONE,APPROVED
TXN_00350,USER_073,30400.39,MERCH_33,Kolkata,20-12-2025 09:32,web,10,21,11.93,1,0,-0.184757288,HIGH,"HIGH_AMOUNT_SPIKE, RAPID_TXN_BURST, NEW_DEVICE_HIGH_AMOUNT",FLAGGED
TXN_00351,USER_014,4167.77,MERCH_13,Hyderabad,24-12-2025 18:54,web,2,178,1.37,0,0,0.126485917,LOW,NONE,APPROVED
